Geography,zip,Less than high school graduate,High school graduate or higher,Some college or associates degree,Bachelor degree or higher,Graduate degree or higher
860Z200US77357,77357,4320,36322,6905,6356,848
860Z200US77358,77358,482,8194,1423,1271,193
860Z200US77359,77359,80,417,39,117,0
860Z200US77360,77360,809,8143,1619,950,74
860Z200US77362,77362,325,9978,1469,3688,369
860Z200US77363,77363,525,4140,694,2202,105
860Z200US77364,77364,214,3762,624,1315,206
860Z200US77365,77365,5417,48806,9100,18066,1684
860Z200US77367,77367,24,730,207,272,43
860Z200US77368,77368,0,0,0,0,0
860Z200US77369,77369,231,592,123,0,0
860Z200US77371,77371,900,10063,1452,835,130
860Z200US77372,77372,1911,16843,3251,2342,229
860Z200US77373,77373,5629,89858,15891,30122,2780
860Z200US77374,77374,0,624,10,129,0
860Z200US77375,77375,3751,88678,14605,46789,6481
860Z200US77376,77376,28,1128,120,0,0
860Z200US77377,77377,1982,54658,8273,29196,4155
860Z200US77378,77378,2896,23923,3827,5130,417
860Z200US77379,77379,2704,112655,18245,72763,8781
860Z200US77380,77380,679,46573,7686,32033,4394
860Z200US77381,77381,978,52492,6368,40580,6428
860Z200US77382,77382,1093,53148,6027,48384,7263
860Z200US77384,77384,437,35907,5647,25111,3609
860Z200US77385,77385,2053,33248,6630,17076,1882
860Z200US77386,77386,2731,85112,14128,53461,6746
860Z200US77388,77388,3216,70978,12753,33650,3845
860Z200US77389,77389,1571,57666,7208,39692,5960
860Z200US77396,77396,8322,77383,12025,24452,4617
860Z200US77401,77401,335,24563,1448,23470,5736
860Z200US77406,77406,2843,87605,14252,54027,8351
860Z200US77407,77407,4325,98082,13080,66968,8824
860Z200US77412,77412,0,0,0,0,0
860Z200US77414,77414,2950,31859,5731,9259,1204
860Z200US77415,77415,69,493,69,28,14
860Z200US77417,77417,683,3325,397,238,26
860Z200US77418,77418,881,14906,2351,6191,575
860Z200US77419,77419,117,673,197,126,0
860Z200US77420,77420,220,3018,743,1296,48
860Z200US77422,77422,1890,21499,4235,3996,312
860Z200US77423,77423,2068,18053,3279,6373,745
860Z200US77426,77426,275,3537,461,1513,144
860Z200US77428,77428,0,162,30,0,0
860Z200US77429,77429,4360,121709,19881,77322,9151
860Z200US77430,77430,181,2271,304,1214,198
860Z200US77431,77431,44,477,209,0,0
860Z200US77432,77432,0,0,0,0,0
860Z200US77433,77433,4506,134274,20303,87106,11963
860Z200US77434,77434,629,4749,848,1167,83
860Z200US77435,77435,358,6263,994,1699,211
860Z200US77436,77436,0,0,0,0,0
860Z200US77437,77437,3009,22688,3706,5600,597
860Z200US77440,77440,0,126,40,69,0
860Z200US77441,77441,734,35281,3971,31057,4470
860Z200US77442,77442,112,1393,245,161,16
860Z200US77443,77443,0,228,76,76,38
860Z200US77444,77444,198,911,229,65,28
860Z200US77445,77445,1214,19029,4064,3899,365
860Z200US77446,77446,85,1979,4756,777,90
860Z200US77447,77447,1105,25293,4869,8220,845
860Z200US77448,77448,57,174,24,153,0
860Z200US77449,77449,12050,151717,28745,61994,6723
860Z200US77450,77450,3388,98120,14664,66634,9218
860Z200US77451,77451,50,666,51,83,19
860Z200US77453,77453,17,170,19,0,0
860Z200US77454,77454,0,318,41,354,0
860Z200US77455,77455,284,2242,459,467,16
860Z200US77456,77456,179,1360,227,281,16
860Z200US77457,77457,83,993,239,254,37
860Z200US77458,77458,0,26,0,39,0
860Z200US77459,77459,3065,108025,15387,76394,12159
860Z200US77460,77460,32,182,43,0,0
860Z200US77461,77461,1803,15438,2384,4959,502
860Z200US77464,77464,78,539,155,36,15
860Z200US77465,77465,1484,9020,1698,2591,286
860Z200US77466,77466,8,607,147,139,5
860Z200US77467,77467,0,0,0,0,0
860Z200US77468,77468,0,0,0,0,0
860Z200US77469,77469,4509,84730,13139,41076,5873
860Z200US77470,77470,60,519,132,57,18
860Z200US77471,77471,5495,55491,10252,15085,1409
860Z200US77473,77473,0,64,8,0,0
860Z200US77474,77474,1524,21376,3403,5619,580
860Z200US77475,77475,43,991,63,137,43
860Z200US77476,77476,24,382,105,137,13
860Z200US77477,77477,3343,44936,8148,24470,2306
860Z200US77478,77478,1266,34998,5208,25971,3912
860Z200US77479,77479,3882,123871,13061,105614,19897
860Z200US77480,77480,848,10978,2056,2725,159
860Z200US77481,77481,0,277,25,18,3
860Z200US77482,77482,216,2020,460,663,15
860Z200US77483,77483,40,378,123,0,0
860Z200US77484,77484,1343,18362,3739,5211,215
860Z200US77485,77485,436,5085,895,1137,93
860Z200US77486,77486,826,10302,2129,2943,476
860Z200US77488,77488,2059,19235,4092,3891,509
860Z200US77489,77489,3366,52816,10051,15738,1881
860Z200US77493,77493,3296,69754,12235,35661,4398
860Z200US77494,77494,3936,165854,19855,139430,22705
860Z200US77498,77498,4200,68730,13226,35756,5414
860Z200US77502,77502,9353,34800,6295,4820,451
860Z200US77503,77503,4274,27014,4464,4657,396
860Z200US77504,77504,3388,32464,5508,7706,769
860Z200US77505,77505,1764,30714,6247,10413,1638
860Z200US77506,77506,9307,33704,5066,3546,276
860Z200US77507,77507,0,996,64,702,102
860Z200US77510,77510,1246,20833,3938,5601,422
860Z200US77511,77511,5814,65193,14115,16620,1528
860Z200US77514,77514,1116,7312,1353,660,103
860Z200US77515,77515,3798,51022,9706,11289,1430
860Z200US77517,77517,573,9088,1737,1657,103
860Z200US77518,77518,1528,11455,2166,3407,240
860Z200US77519,77519,31,960,89,173,19
860Z200US77520,77520,7428,42603,8261,6942,1113
860Z200US77521,77521,8216,80323,16794,19842,2294
860Z200US77523,77523,1505,37339,8202,13423,1521
860Z200US77530,77530,6640,29543,5319,5028,710
860Z200US77531,77531,1775,20465,4094,5952,522
860Z200US77532,77532,2056,45390,8709,9872,1200
860Z200US77533,77533,112,1663,230,121,29
860Z200US77534,77534,259,3766,956,830,67
860Z200US77535,77535,5520,49683,8697,7522,495
860Z200US77536,77536,2532,45531,9786,14484,1481
860Z200US77538,77538,108,1401,213,222,15
860Z200US77539,77539,4986,62133,12589,22611,2064
860Z200US77541,77541,2414,22586,4861,2859,239
860Z200US77545,77545,2682,35029,5829,13512,1434
860Z200US77546,77546,2801,73760,13182,43160,5913
860Z200US77547,77547,2101,8399,1485,988,67
860Z200US77550,77550,2668,32961,6789,14589,2252
860Z200US77551,77551,2628,32301,5890,11874,1648
860Z200US77554,77554,343,16236,3234,9544,1384
860Z200US77555,77555,2,3,0,0,0
860Z200US77560,77560,79,1675,388,308,10
860Z200US77561,77561,0,135,0,0,0
860Z200US77562,77562,1235,12874,2512,2555,223
860Z200US77563,77563,988,15099,3242,4082,368
860Z200US77564,77564,272,2664,523,539,73
860Z200US77565,77565,238,10462,2098,4795,679
860Z200US77566,77566,1705,43285,8284,18084,2046
860Z200US77568,77568,2250,27781,5514,7811,1336
860Z200US77571,77571,3093,53813,10739,11565,1486
860Z200US77573,77573,3070,134374,21765,84759,10303
860Z200US77575,77575,2735,21565,2905,3962,390
860Z200US77577,77577,197,1476,284,190,32
860Z200US77578,77578,1540,33331,6551,16295,2699
860Z200US77580,77580,0,0,0,0,0
860Z200US77581,77581,2226,71378,13072,32348,4182
860Z200US77582,77582,0,857,35,42,0
860Z200US77583,77583,5501,58210,8633,23458,3720
860Z200US77584,77584,4637,119221,18510,80596,11904
860Z200US77585,77585,123,1730,98,117,0
860Z200US77586,77586,1271,33080,6620,19668,2367
860Z200US77587,77587,3678,14062,2648,2279,127
860Z200US77590,77590,4055,44969,8460,10180,1000
860Z200US77591,77591,1206,22829,4684,6604,652
860Z200US77597,77597,0,803,121,337,14
860Z200US77598,77598,2243,37981,7831,14930,1726
860Z200US77611,77611,837,13434,2340,4872,496
860Z200US77612,77612,1186,14044,2026,1783,154
860Z200US77613,77613,72,1325,319,250,47
860Z200US77614,77614,33,921,101,99,0
860Z200US77615,77615,10,716,45,21,0
860Z200US77616,77616,3,1273,43,75,0
860Z200US77617,77617,10,64,12,24,0
860Z200US77619,77619,1702,24625,5813,4536,493
860Z200US77622,77622,94,2502,365,819,48
860Z200US77623,77623,36,1076,149,234,64
860Z200US77624,77624,6,1456,151,161,13
860Z200US77625,77625,1343,11733,1652,2533,260
860Z200US77627,77627,1200,33244,6380,10979,1019
860Z200US77629,77629,49,1123,132,195,21
860Z200US77630,77630,2484,41704,7532,7718,723
860Z200US77632,77632,1563,32551,6022,8476,726
860Z200US77640,77640,2270,23475,4294,3807,548
860Z200US77642,77642,6598,44314,7672,7054,734
860Z200US77650,77650,76,4622,826,729,0
860Z200US77651,77651,856,19618,4190,6714,916
860Z200US77655,77655,27,599,93,79,19
860Z200US77656,77656,1327,27141,4268,5535,351
860Z200US77657,77657,1448,32382,5929,8840,775
860Z200US77659,77659,674,7576,1057,2464,259
860Z200US77660,77660,144,1584,440,310,26
860Z200US77661,77661,0,363,69,114,57
860Z200US77662,77662,2329,39380,7532,6425,567
860Z200US77663,77663,0,1626,270,90,0
860Z200US77664,77664,194,4305,512,1080,141
860Z200US77665,77665,544,9255,1688,2074,169
860Z200US77701,77701,2737,15844,2548,1832,296
860Z200US77702,77702,418,4225,756,1665,273
860Z200US77703,77703,1729,14777,2082,1388,190
860Z200US77705,77705,6220,56957,11403,7072,737
860Z200US77706,77706,1328,43223,7096,26091,2961
860Z200US77707,77707,1818,23599,4310,7986,925
860Z200US77708,77708,1016,20007,3719,4615,372
860Z200US77713,77713,900,20218,3888,7395,693
860Z200US77801,77801,1466,14237,4515,4380,660
860Z200US77802,77802,1175,35884,5550,20912,3352
860Z200US77803,77803,6738,34964,5714,4992,611
860Z200US77807,77807,1695,17358,2621,8136,1144
860Z200US77808,77808,976,22659,3445,10518,1344
860Z200US77830,77830,186,4119,599,1694,217
860Z200US77831,77831,175,5120,858,981,202
860Z200US77833,77833,2376,39900,7481,14804,1664
860Z200US77835,77835,85,4545,774,1570,266
860Z200US77836,77836,1478,17744,2413,5027,517
860Z200US77837,77837,271,1857,289,666,126
860Z200US77840,77840,1816,40689,25173,26307,4091
860Z200US77843,77843,0,1881,5729,280,93
860Z200US77845,77845,2137,91907,17330,68875,12968
860Z200US77852,77852,0,42,0,0,0
860Z200US77853,77853,224,1524,152,321,33
860Z200US77855,77855,14,136,14,0,0
860Z200US77856,77856,436,7025,1006,1941,150
860Z200US77857,77857,71,1657,235,347,64
860Z200US77859,77859,953,10648,1419,1855,230
860Z200US77861,77861,298,4129,671,1191,160
860Z200US77863,77863,0,162,0,204,39
860Z200US77864,77864,1294,9470,1659,1946,235
860Z200US77865,77865,68,2873,598,497,61
860Z200US77866,77866,0,0,0,0,0
860Z200US77867,77867,43,250,2,18,0
860Z200US77868,77868,3196,22971,4069,4389,788
860Z200US77871,77871,164,4786,448,1256,256
860Z200US77872,77872,118,3458,553,545,37
860Z200US77873,77873,58,1970,353,678,81
860Z200US77875,77875,0,0,0,0,0
860Z200US77876,77876,0,324,63,81,36
860Z200US77878,77878,157,1114,99,363,38
860Z200US77879,77879,580,7462,1180,2581,188
860Z200US77880,77880,86,4375,261,1133,292
860Z200US77882,77882,0,87,21,0,0
860Z200US77901,77901,7288,47406,9262,10012,793
860Z200US77904,77904,1768,43748,8676,14589,1721
860Z200US77905,77905,1996,23199,4826,5433,462
860Z200US77950,77950,13,280,57,40,2
860Z200US77951,77951,246,1578,171,88,29
860Z200US77954,77954,1489,17358,2021,3162,378
860Z200US77957,77957,1203,11533,2019,2390,164
860Z200US77960,77960,0,110,55,0,0
860Z200US77961,77961,45,184,92,0,0
860Z200US77962,77962,499,4935,1119,718,53
860Z200US77963,77963,635,7457,1379,1760,221
860Z200US77964,77964,803,11371,1931,3004,354
860Z200US77968,77968,66,4869,822,1923,141
860Z200US77969,77969,62,330,49,69,0
860Z200US77970,77970,62,253,39,80,34
860Z200US77971,77971,98,1533,204,0,0
860Z200US77973,77973,9,26,0,0,0
860Z200US77974,77974,19,757,207,108,5
860Z200US77975,77975,150,2553,343,774,89
860Z200US77976,77976,0,114,16,45,6
860Z200US77977,77977,64,854,45,57,0
860Z200US77978,77978,32,827,145,68,7
860Z200US77979,77979,1931,23101,4208,5073,730
860Z200US77982,77982,21,1547,380,114,18
860Z200US77983,77983,429,2773,512,708,75
860Z200US77984,77984,291,6956,913,2541,146
860Z200US77986,77986,0,32,8,24,0
860Z200US77987,77987,13,198,37,27,9
860Z200US77988,77988,19,359,49,54,0
860Z200US77990,77990,106,1617,177,296,40
860Z200US77991,77991,44,465,84,216,0
860Z200US77993,77993,61,188,23,60,0
860Z200US77994,77994,11,651,143,178,20
860Z200US77995,77995,1550,14587,2116,2799,216
860Z200US78001,78001,0,0,0,0,0
860Z200US78002,78002,1295,8563,1974,1238,169
860Z200US78003,78003,613,13526,2498,4424,745
860Z200US78004,78004,0,1274,97,764,136
860Z200US78005,78005,704,1712,213,201,84
860Z200US78006,78006,2440,58672,9449,37279,5343
860Z200US78007,78007,5,243,31,6,0
860Z200US78008,78008,68,492,20,44,22
860Z200US78009,78009,935,12647,2863,5187,814
860Z200US78010,78010,586,5717,987,1810,212
860Z200US78011,78011,443,1586,214,159,0
860Z200US78012,78012,52,314,28,0,0
860Z200US78013,78013,435,8474,1297,3789,533
860Z200US78014,78014,1597,6190,478,431,58
860Z200US78015,78015,620,28775,3650,23657,2868
860Z200US78016,78016,1254,16519,2420,4061,528
860Z200US78017,78017,1073,6970,933,1046,203
860Z200US78019,78019,528,1938,409,363,39
860Z200US78021,78021,0,13,0,4,2
860Z200US78022,78022,1114,5485,1175,861,186
860Z200US78023,78023,614,40678,7156,28257,4356
860Z200US78024,78024,75,2063,414,1120,143
860Z200US78025,78025,526,8217,1192,3116,245
860Z200US78026,78026,873,9641,698,2912,119
860Z200US78027,78027,0,840,231,492,12
860Z200US78028,78028,3215,62035,10573,22832,3595
860Z200US78029,78029,0,0,0,0,0
860Z200US78039,78039,159,4062,392,920,89
860Z200US78040,78040,11001,27904,6550,4537,479
860Z200US78041,78041,8356,48518,10434,20887,2232
860Z200US78043,78043,9872,39724,8972,8875,849
860Z200US78044,78044,90,504,68,0,0
860Z200US78045,78045,7185,75556,14941,39034,4106
860Z200US78046,78046,14435,58706,12392,12460,1229
860Z200US78050,78050,80,767,167,54,0
860Z200US78052,78052,663,9258,1929,1654,204
860Z200US78055,78055,201,3627,557,925,173
860Z200US78056,78056,53,3267,581,1664,403
860Z200US78057,78057,45,838,332,40,5
860Z200US78058,78058,79,1522,294,702,89
860Z200US78059,78059,1260,7358,1101,1366,131
860Z200US78061,78061,2430,12859,1750,1362,99
860Z200US78062,78062,0,0,0,0,0
860Z200US78063,78063,586,17247,3228,6112,833
860Z200US78064,78064,2078,20646,2560,5035,570
860Z200US78065,78065,1659,15946,1964,2475,204
860Z200US78066,78066,0,1602,267,462,69
860Z200US78067,78067,147,897,117,171,0
860Z200US78069,78069,1203,9940,1699,1175,85
860Z200US78070,78070,1104,29166,4516,13574,1799
860Z200US78071,78071,955,5054,1015,965,64
860Z200US78072,78072,43,648,104,157,17
860Z200US78073,78073,1642,11309,1628,1974,136
860Z200US78074,78074,69,0,0,0,0
860Z200US78075,78075,21,262,49,0,0
860Z200US78076,78076,2862,12395,2166,2513,176
860Z200US78101,78101,1042,11616,1929,3758,535
860Z200US78102,78102,4308,37691,7511,5670,733
860Z200US78104,78104,4,85,38,0,0
860Z200US78107,78107,42,494,117,93,0
860Z200US78108,78108,2331,61860,11176,28602,3871
860Z200US78109,78109,3236,69287,13490,26894,3512
860Z200US78111,78111,0,0,0,0,0
860Z200US78112,78112,1700,12953,2776,1632,134
860Z200US78113,78113,243,4022,471,1304,96
860Z200US78114,78114,1947,36192,5844,10450,1108
860Z200US78116,78116,3,543,35,74,37
860Z200US78117,78117,57,926,147,416,46
860Z200US78118,78118,988,5328,701,1319,102
860Z200US78119,78119,1465,10183,1525,1889,161
860Z200US78121,78121,548,21760,3740,8060,883
860Z200US78122,78122,64,348,36,23,4
860Z200US78123,78123,141,4037,440,1130,184
860Z200US78124,78124,794,10844,1875,2711,227
860Z200US78125,78125,4,33,3,16,2
860Z200US78130,78130,6910,130187,20477,58215,6275
860Z200US78132,78132,1570,54957,7768,34420,5088
860Z200US78133,78133,1233,36620,5837,13129,1855
860Z200US78140,78140,692,4215,586,295,13
860Z200US78141,78141,65,1645,236,143,21
860Z200US78142,78142,3,77,9,24,6
860Z200US78143,78143,0,458,0,345,0
860Z200US78144,78144,0,0,0,0,0
860Z200US78145,78145,11,124,2,0,0
860Z200US78146,78146,66,952,190,70,5
860Z200US78147,78147,102,2310,423,556,31
860Z200US78148,78148,801,31800,6333,12713,1683
860Z200US78150,78150,0,0,0,0,0
860Z200US78151,78151,270,1843,206,505,83
860Z200US78152,78152,90,4796,713,1991,262
860Z200US78154,78154,1749,59625,10844,29230,4254
860Z200US78155,78155,6645,75557,10587,19774,2216
860Z200US78159,78159,87,866,90,224,0
860Z200US78160,78160,643,6879,1542,1416,182
860Z200US78161,78161,97,657,57,120,0
860Z200US78162,78162,52,390,93,88,2
860Z200US78163,78163,481,23869,3598,14119,1543
860Z200US78164,78164,429,4957,813,827,108
860Z200US78201,78201,9206,56352,9889,13964,2439
860Z200US78202,78202,1819,13523,1741,4346,734
860Z200US78203,78203,1017,6311,1080,999,176
860Z200US78204,78204,2238,15325,2557,4650,923
860Z200US78205,78205,251,2581,300,1707,253
860Z200US78207,78207,13840,50705,9122,4776,663
860Z200US78208,78208,737,5372,977,955,146
860Z200US78209,78209,1638,61431,8927,45463,8770
860Z200US78210,78210,5909,41290,7818,8589,1170
860Z200US78211,78211,7956,34097,6015,3926,401
860Z200US78212,78212,2734,36846,8000,18164,3421
860Z200US78213,78213,6388,51847,10201,17641,2133
860Z200US78214,78214,5019,26581,4384,3375,291
860Z200US78215,78215,40,5601,624,5001,950
860Z200US78216,78216,3468,61148,11387,25916,4496
860Z200US78217,78217,3297,45939,9760,16516,2279
860Z200US78218,78218,5554,50280,8790,11849,1476
860Z200US78219,78219,2813,19184,3956,3267,269
860Z200US78220,78220,2769,20763,3304,2643,272
860Z200US78221,78221,7762,47779,8147,7135,842
860Z200US78222,78222,3745,34141,5370,7854,686
860Z200US78223,78223,8413,71194,12902,9843,1179
860Z200US78224,78224,3437,23948,4589,4447,313
860Z200US78225,78225,2607,17385,2836,2909,434
860Z200US78226,78226,1894,7302,1214,918,66
860Z200US78227,78227,7322,54310,9408,7198,774
860Z200US78228,78228,11300,67498,11779,12863,1403
860Z200US78229,78229,3185,44518,9113,19640,2961
860Z200US78230,78230,2088,63946,10008,39521,6087
860Z200US78231,78231,358,14947,2035,10419,2028
860Z200US78232,78232,1249,53323,8793,32768,4620
860Z200US78233,78233,3603,67141,13271,19373,2318
860Z200US78234,78234,24,5193,1654,2746,361
860Z200US78235,78235,101,3514,676,1443,159
860Z200US78236,78236,150,6680,3089,2088,132
860Z200US78237,78237,9626,40832,6615,3751,413
860Z200US78238,78238,2619,35896,7251,8745,1087
860Z200US78239,78239,3118,43048,7196,14324,1955
860Z200US78240,78240,3159,79773,15622,39661,5851
860Z200US78242,78242,7760,34117,6093,4953,311
860Z200US78243,78243,0,219,176,18,0
860Z200US78244,78244,3897,47149,9565,14754,1911
860Z200US78245,78245,5842,124138,25539,38283,4561
860Z200US78247,78247,2506,71613,14289,34422,3897
860Z200US78248,78248,267,20117,2842,15625,2756
860Z200US78249,78249,2170,74701,20155,47879,7047
860Z200US78250,78250,3232,84045,16382,34220,4347
860Z200US78251,78251,3996,81915,17430,31807,4282
860Z200US78252,78252,2244,19911,4045,5062,473
860Z200US78253,78253,2877,81489,14740,42178,6459
860Z200US78254,78254,3015,100085,19177,54893,6260
860Z200US78255,78255,817,24464,3612,19034,3210
860Z200US78256,78256,315,15190,3085,11537,2153
860Z200US78257,78257,185,14877,2555,10247,1588
860Z200US78258,78258,1293,67030,10259,51361,8198
860Z200US78259,78259,1015,37186,7082,24004,3559
860Z200US78260,78260,1105,49340,7566,35979,5585
860Z200US78261,78261,1044,36614,5457,24182,3961
860Z200US78263,78263,399,8077,1319,2640,240
860Z200US78264,78264,2146,15584,2832,2440,273
860Z200US78266,78266,172,10689,1286,7332,1298
860Z200US78330,78330,68,772,64,141,24
860Z200US78332,78332,4156,33538,5495,5910,482
860Z200US78336,78336,1467,17546,2316,3201,299
860Z200US78338,78338,0,0,0,0,0
860Z200US78339,78339,139,244,61,147,36
860Z200US78340,78340,80,661,109,136,20
860Z200US78341,78341,212,1737,372,169,29
860Z200US78342,78342,108,274,67,75,0
860Z200US78343,78343,892,6105,920,1799,172
860Z200US78344,78344,8,907,136,27,0
860Z200US78347,78347,0,48,24,0,0
860Z200US78349,78349,213,205,41,39,0
860Z200US78351,78351,64,665,63,84,12
860Z200US78352,78352,38,264,0,0,0
860Z200US78353,78353,129,536,13,303,12
860Z200US78355,78355,1504,8438,1410,2423,250
860Z200US78357,78357,427,3917,446,654,153
860Z200US78358,78358,187,1419,183,447,102
860Z200US78359,78359,457,2181,474,243,17
860Z200US78360,78360,0,0,0,0,0
860Z200US78361,78361,984,4990,796,855,102
860Z200US78362,78362,1075,14612,2801,3452,378
860Z200US78363,78363,3322,33088,7741,10462,1265
860Z200US78368,78368,1720,11290,2395,1805,223
860Z200US78369,78369,31,269,92,33,0
860Z200US78370,78370,932,6854,1184,1452,223
860Z200US78371,78371,25,165,49,0,0
860Z200US78372,78372,770,6627,1075,1102,110
860Z200US78373,78373,96,5843,936,2575,332
860Z200US78374,78374,1314,28428,5112,9522,1143
860Z200US78375,78375,805,3782,463,630,45
